Time (s),X (hPa)
1654620775486388992,1010.960617
1654620776488197888,1010.958786
1654620777489909760,1010.956192
1654620778491829760,1010.953751
1654620779493438720,1010.950775
1654620780495289856,1010.948105
1654620781497078784,1010.948105
1654620782498880768,1010.950928
1654620783500949760,1010.952377
1654620784502659840,1010.957108
1654620785504660736,1010.961838
1654620786507224832,1010.965881
1654620787508925952,1010.969696
1654620788510888704,1010.972595
1654620789512559872,1010.974884
1654620790514522880,1010.977936
1654620791516396800,1010.982208
1654620792518284800,1010.985031
1654620793520303616,1010.98732
1654620794522008832,1010.99205
1654620795523751680,1010.993652
1654620796525675776,1010.995026
1654620797527598848,1010.995407
1654620798529399040,1010.997772
1654620799531513856,1010.998001
1654620800533041664,1010.999756
1654620801535164928,1011.001053
1654620802536838656,1011.002884
1654620803538691840,1011.002884
1654620804540366848,1011.001968
1654620805542188800,1010.998993
1654620806543933952,1010.992355
1654620807545700864,1010.98671
1654620808547702784,1010.981216
1654620809549897984,1010.976562
1654620810551541760,1010.974579
1654620811553511936,1010.974579
1654620812555462912,1010.974579
1654620813557474816,1010.976868
1654620814559309824,1010.977325
1654620815561506816,1010.978546
1654620816563320832,1010.979996
1654620817565708800,1010.983124
1654620818566791680,1010.98587
1654620819568662784,1010.988388
1654620820570513664,1010.989609
1654620821572771840,1010.989609
1654620822574272768,1010.985565
1654620823576094976,1010.983124
1654620824577754624,1010.981598
1654620825579897856,1010.979843
1654620826580994816,1010.979843
1654620827582966784,1010.980225
1654620828584639744,1010.980225
1654620829586334976,1010.979614
1654620830587858944,1010.977325
1654620831589697792,1010.973053
1654620832591469824,1010.963974
1654620833593424896,1010.95253
1654620834595947776,1010.939865
1654620835597292800,1010.931702
1654620836599302656,1010.923691
1654620837601057792,1010.918808
1654620838602824960,1010.918808
1654620839604603648,1010.920181
1654620840606392832,1010.921326
1654620841608393984,1010.926056
1654620842610090752,1010.930862
1654620843611796736,1010.933838
1654620844613542912,1010.937347
1654620845615489792,1010.937347
1654620846617282816,1010.936737
1654620847619412992,1010.936737
1654620848621899008,1010.938416
1654620849623989760,1010.939713
1654620850625666816,1010.944061
1654620851627393792,1010.950089
1654620852629245696,1010.952759
1654620853631136768,1010.953598
1654620854632791808,1010.956116
1654620855634636800,1010.956116
1654620856637346816,1010.956116
1654620857638513920,1010.956039
1654620858640387840,1010.954666
1654620859642409728,1010.949097
1654620860644384000,1010.94223
1654620861646534912,1010.930939
1654620862648353792,1010.919266
1654620863650071808,1010.907822
1654620864651982848,1010.895615
1654620865653913856,1010.884857
1654620866655918848,1010.878754
1654620867657761792,1010.871048
1654620868659835904,1010.867081
1654620869661659648,1010.866241
1654620870663492864,1010.866165
1654620871665270784,1010.866165
1654620872666968832,1010.86937
1654620873669007872,1010.870209
1654620874670777856,1010.870209
1654620875672541952,1010.870132
1654620876674334720,1010.868912
1654620877676094720,1010.866776
1654620878677853696,1010.865555
1654620879679889920,1010.86525
1654620880681964800,1010.862732
1654620881683711744,1010.86174
1654620882685406976,1010.861588
1654620883687238912,1010.861588
1654620884689174784,1010.862045
1654620885690966016,1010.865021
1654620886692754688,1010.868073
1654620887694529792,1010.872116
1654620888696303872,1010.876236
1654620889697937664,1010.880432
1654620890699750912,1010.884018
1654620891702124800,1010.886917
1654620892703354880,1010.890427
1654620893704961792,1010.892792
1654620894706592768,1010.895996
1654620895708577792,1010.897903
1654620896710699776,1010.899963
1654620897712699904,1010.902634
1654620898714551808,1010.906677
1654620899716635904,1010.908127
1654620900718385920,1010.909882
1654620901720226816,1010.912933
1654620902722071808,1010.914536
1654620903724113920,1010.915222
1654620904725755904,1010.919876
1654620905727778816,1010.923843
1654620906729611008,1010.927963
1654620907731327744,1010.931244
1654620908734355968,1010.932999
1654620909736005888,1010.932999
1654620910737820928,1010.930176
1654620911739511808,1010.927887
1654620912741739776,1010.925522
1654620913743535872,1010.92186
1654620914745426944,1010.91713
1654620915747152896,1010.914307
1654620916748941824,1010.91011
1654620917750795008,1010.903244
1654620918752518912,1010.898514
﻿Time (s),X (hPa)
1654620919189876992,1011.241684
1654620920191916032,1011.262054
1654620921193996032,1011.266632
1654620922197110016,1011.276855
1654620923199000832,1011.276855
1654620924200801792,1011.289215
1654620924749831936,1011.296082
1654620925751991040,1011.30249
1654620926753670912,1011.30249
1654620927755658752,1011.302719
1654620928757486848,1011.302719
1654620929759409920,1011.292953
1654620930761099776,1011.290131
1654620931763299072,1011.290131
1654620932765233920,1011.290131
1654620933767130880,1011.31897
1654620934769065984,1011.326447
1654620935771363072,1011.333389
1654620936773325056,1011.336365
1654620937775217920,1011.350555
1654620938777170944,1011.353531
1654620939779069952,1011.370773
1654620940780914944,1011.382828
1654620941782705920,1011.386642
1654620942784835840,1011.388168
1654620943786521856,1011.386642
1654620944788197120,1011.382141
1654620945790289920,1011.368256
1654620946791932928,1011.366119
1654620947794422016,1011.360855
1654620948796519168,1011.360855
1654620949798604032,1011.36261
1654620950800307968,1011.364746
1654620951801927936,1011.365433
1654620952804339968,1011.369781
1654620953806141952,1011.370087
1654620954808049920,1011.370087
1654620955809927936,1011.366119
1654620956811967744,1011.353607
1654620957813786112,1011.349869
1654620958815557888,1011.348648
1654620959817636864,1011.347885
1654620960820368896,1011.347885
1654620961822130944,1011.351624
1654620962823948032,1011.357803
1654620963826030080,1011.357803
1654620964827591936,1011.357269
1654620965829794816,1011.355743
1654620966831636992,1011.355743
1654620967833429760,1011.347427
1654620968835286784,1011.343536
1654620969837186816,1011.343536
1654620970839246080,1011.345291
1654620971840956928,1011.345291
1654620972843392768,1011.34407
1654620973845357056,1011.343536
1654620974847636992,1011.342697
1654620975849392896,1011.342468
1654620976851203072,1011.342697
1654620977853253888,1011.344452
1654620978855037952,1011.347275
1654620979857577984,1011.347275
1654620980860030976,1011.343384
1654620981861038080,1011.33667
1654620982862897920,1011.327744
1654620983864933888,1011.317062
1654620984867323904,1011.316528
1654620985868738048,1011.316528
1654620986870875904,1011.323395
1654620987872782848,1011.333389
1654620988874674944,1011.349411
1654620989876625920,1011.357956
1654620990878410752,1011.366425
1654620991880102912,1011.369247
1654620992881892864,1011.369247
1654620993883625984,1011.371841
1654620994885693952,1011.371841
1654620995887913984,1011.363373
1654620996889143040,1011.363373
1654620997891556864,1011.364594
1654620998893543936,1011.364594
1654620999895796992,1011.365204
1654621000897562112,1011.365204
1654621001899699968,1011.365204
1654621002902496768,1011.358871
1654621003903736832,1011.355057
1654621004905786880,1011.353455
1654621005907414016,1011.34346
1654621006909497856,1011.339951
1654621007911001088,1011.322021
1654621008912844032,1011.312027
1654621009914871040,1011.305542
1654621010916662016,1011.30394
1654621011918771968,1011.30394
1654621012920411904,1011.310272
1654621013922380032,1011.316071
1654621014924454912,1011.317291
1654621015926470144,1011.317291
1654621016928460800,1011.313705
1654621017930126848,1011.304855
1654621018932465920,1011.30188
1654621019934224896,1011.300659
1654621020936520704,1011.30188
1654621021938912768,1011.307373
1654621022940524800,1011.319656
1654621023942415104,1011.333389
1654621024944123904,1011.341782
1654621025945907712,1011.349182
1654621026947918848,1011.357193
1654621027949796864,1011.36116
1654621028951930880,1011.36116
1654621029953677824,1011.364136
1654621030955685888,1011.366577
1654621031957814016,1011.372147
1654621032959824896,1011.372147
1654621033962265856,1011.37413
1654621034964433920,1011.371841
1654621035966210816,1011.354752
1654621036968137984,1011.345139
1654621037969809920,1011.340942
1654621038972073728,1011.337357
1654621039973950976,1011.337357
1654621040975864832,1011.34552
1654621041977471744,1011.34552
1654621042979273728,1011.343536
1654621043981092096,1011.343536
1654621044983383808,1011.353455
1654621045985216768,1011.364365
1654621046986900736,1011.391678
1654621047988877824,1011.420441
1654621048990827776,1011.43074
1654621049992678912,1011.43074
1654621050994408960,1011.407623
1654621051996131840,1011.383514
1654621052998571008,1011.350174
1654621053999765760,1011.322327
1654621055001954816,1011.300812
1654621056003698944,1011.270676
1654621057005760000,1011.1866
1654621058007926016,1011.113663
1654621059010248960,1011.065903
1654621060012040960,1011.04393
1654621061014485760,1011.04393
1654621062016001024,1011.084518
1654621063017943808,1011.135788
1654621064020363776,1011.169739
1654621065022154752,1011.190948
1654621066024137984,1011.203537
1654621067025816832,1011.218185
1654621068028166912,1011.232529
1654621069030045952,1011.240997
1654621070031848960,1011.244888
1654621071033783040,1011.246719
1654621072035498752,1011.259003
1654621073037462016,1011.260757
1654621074040046848,1011.268234
1654621075040996864,1011.284027
1654621076043352832,1011.285095
1654621077044687872,1011.285782
1654621078046774784,1011.285782
1654621079048496128,1011.279907
1654621080050876928,1011.249542
1654621081053232896,1011.242752
1654621082055119872,1011.226425
1654621083056806912,1011.213379
1654621084058646016,1011.213379
1654621085060573696,1011.233292
1654621086062328832,1011.233826
1654621087064268800,1011.246185
1654621088066234880,1011.258698
1654621089068184832,1011.275101
1654621090070103808,1011.285477
1654621091072104960,1011.307297
1654621092073843968,1011.341171
1654621093075921664,1011.346207
1654621094077741824,1011.349945
1654621095079702016,1011.349945
1654621096081720832,1011.358643
1654621097083385856,1011.359863
1654621098085500928,1011.360474
1654621099087475712,1011.378708
1654621100089090816,1011.378708
1654621101090938880,1011.372528
1654621102092923904,1011.357269
1654621103094707968,1011.334152
1654621104096591104,1011.318436
1654621105098136832,1011.308289
1654621106100766976,1011.308289
1654621107102858752,1011.311493
1654621108104552960,1011.312637
1654621109106655744,1011.312943
1654621110108686080,1011.313782
1654621111110488832,1011.313782
1654621112112758784,1011.317368
1654621113114678016,1011.318817
1654621114116381952,1011.324081
1654621115118086912,1011.324081
1654621116120598784,1011.315155
1654621117122501888,1011.306915
1654621118124238848,1011.301575
1654621119126266880,1011.295929
1654621120128255744,1011.295929
1654621121129824768,1011.299362
1654621122131500032,1011.299362
1654621123133412864,1011.294632
1654621124135003904,1011.294632
1654621125137163776,1011.294785
1654621126138863872,1011.296463
1654621127140925952,1011.298599
1654621128142651904,1011.305008
1654621129144538880,1011.308289
1654621130146599936,1011.309738
1654621131148508672,1011.314468
1654621132150246912,1011.317444
1654621133152186880,1011.332855
1654621134154542848,1011.334
1654621135156524032,1011.344528
1654621136158243840,1011.344681
1654621137160207872,1011.352386
1654621138161700864,1011.356049
1654621139163731712,1011.364594
1654621140165244928,1011.364594
1654621141167151872,1011.350555
1654621142168846848,1011.333466
1654621143170770944,1011.316605
1654621144173105920,1011.29921
1654621145175114752,1011.271057
1654621146177006848,1011.270142
1654621147179069952,1011.264801
1654621148180908032,1011.252975
1654621149182788864,1011.247025
1654621150184700928,1011.247025
1654621151186647040,1011.247025
1654621152188462848,1011.248627
1654621153190612736,1011.250076
1654621154192364032,1011.250076
1654621155194479104,1011.244659
1654621156196235776,1011.232147
1654621157198454784,1011.226807
1654621158200273920,1011.225891
1654621159202016000,1011.224899
1654621160204123904,1011.224899
1654621161205972992,1011.248245
1654621162207598848,1011.278
1654621163209431808,1011.292801
1654621164210876928,1011.310425
1654621165212757760,1011.33606
1654621166214567936,1011.33606
1654621167216297984,1011.331787
1654621168218501888,1011.325912
1654621169220132864,1011.323929
1654621170222088704,1011.299057
1654621171224199936,1011.290054
1654621172225819904,1011.263428
1654621173227618048,1011.254349
1654621174229639936,1011.240692
1654621175231718656,1011.236267
1654621176233524736,1011.236267
1654621177235674880,1011.250534
1654621178237516800,1011.264572
1654621179239507968,1011.273346
1654621180241359872,1011.289368
1654621181244027904,1011.293259
1654621182245718016,1011.2957
1654621183247748864,1011.298904
1654621184249502976,1011.300888
1654621185251340032,1011.304474
1654621186252852992,1011.304474
1654621187254513920,1011.287079
1654621188256441856,1011.282043
1654621189258787840,1011.278915
1654621190260660992,1011.277618
1654621191262091008,1011.277618
1654621192264221952,1011.277618
1654621193266023936,1011.257172
1654621194268139776,1011.244125
1654621195270106880,1011.244125
1654621196272058112,1011.250458
1654621197273843968,1011.270905
1654621198275540736,1011.286621
1654621199277725952,1011.296158
1654621200279713792,1011.296158
1654621201282007040,1011.281433
1654621202283695104,1011.253891
1654621203285823744,1011.24527
1654621204287899904,1011.24527
1654621205290132992,1011.249161
1654621206291974656,1011.251831
1654621207293805824,1011.269608
1654621208295902976,1011.281662
1654621209297731840,1011.285095
1654621210299965952,1011.298218
1654621211301593856,1011.301422
1654621212303662848,1011.301422
1654621213305698816,1011.291962
1654621214306932992,1011.289673
1654621215309064960,1011.273422
1654621216310942976,1011.257019
1654621217312722944,1011.257019
1654621218314276864,1011.260376
1654621219316365056,1011.262054
1654621220318118912,1011.266861
1654621221320408832,1011.269531
1654621222322066688,1011.272125
1654621223324044032,1011.275482
1654621224325742080,1011.275482
1654621225327843072,1011.273193
1654621226329697792,1011.272507
1654621227331416832,1011.272507
1654621228333268992,1011.272507
1654621229334998784,1011.272812
1654621230336716800,1011.279526
﻿Time (s),X (hPa)
1654621230763109376,1010.729523
1654621231765103360,1010.729523
1654621232767208448,1010.729599
1654621233769312256,1010.729599
1654621234771202304,1010.724411
1654621235772889344,1010.724335
1654621236322418432,1010.722351
1654621237324342528,1010.722351
1654621238326593280,1010.723267
1654621239328536576,1010.723267
1654621240330648320,1010.719223
1654621241333214464,1010.719223
1654621242334304256,1010.721893
1654621243336429312,1010.722275
1654621244338494464,1010.725327
1654621245340724480,1010.72998
1654621246342518272,1010.735321
1654621247344465408,1010.736389
1654621248346157312,1010.740814
1654621249348375296,1010.747986
1654621250350102528,1010.753479
1654621251352165376,1010.761795
1654621252353977344,1010.766983
1654621253356216320,1010.772705
1654621254358825472,1010.779572
1654621255359834368,1010.78064
1654621256361721600,1010.786438
1654621257363510272,1010.788422
1654621258366401536,1010.788422
1654621259367252224,1010.788422
1654621260369025536,1010.791397
1654621261371100416,1010.791397
1654621262372805376,1010.788422
1654621263374957312,1010.781326
1654621264376705536,1010.78125
1654621265378573312,1010.781326
1654621266380384512,1010.782623
1654621267382168576,1010.784225
1654621268384059392,1010.790253
1654621269386009344,1010.792694
1654621270387651328,1010.792694
1654621271389885440,1010.78804
1654621272391454464,1010.78804
1654621273393579520,1010.786362
1654621274395436544,1010.784378
1654621275397598464,1010.779953
1654621276399402496,1010.777588
1654621277401407488,1010.775223
1654621278403113472,1010.771713
1654621279405522432,1010.771713
1654621280407730432,1010.773621
1654621281409958400,1010.773773
1654621282412021504,1010.77858
1654621283413697536,1010.782318
1654621284416138496,1010.786591
1654621285417966336,1010.788803
1654621286419796480,1010.792465
1654621287421579264,1010.796585
1654621288423749376,1010.799026
1654621289425625344,1010.800476
1654621290427576576,1010.809708
1654621291429837568,1010.809708
1654621292432369408,1010.807648
1654621293433518336,1010.806808
1654621294435436544,1010.806732
1654621295437427456,1010.803986
1654621296439299328,1010.803223
1654621297441209344,1010.800781
1654621298443106304,1010.796432
1654621299445452544,1010.796051
1654621300447475456,1010.795975
1654621301448745472,1010.796051
1654621302450589440,1010.805054
1654621303452518400,1010.805054
1654621304454503424,1010.804138
1654621305456272384,1010.800705
1654621306458006272,1010.794907
1654621307459742464,1010.793457
1654621308461368320,1010.793457
1654621309463424512,1010.797348
1654621310465552384,1010.800934
1654621311466785536,1010.805435
1654621312468476416,1010.811691
1654621313470312448,1010.814056
1654621314472129280,1010.8181
1654621315474152448,1010.819855
1654621316476288256,1010.823975
1654621317478052352,1010.826111
1654621318479863296,1010.829926
1654621319481974272,1010.834351
1654621320483957504,1010.838699
1654621321485766400,1010.840225
1654621322487571456,1010.840225
1654621323489362432,1010.838089
1654621324491178496,1010.834732
1654621325493134592,1010.83046
1654621326494892288,1010.825729
1654621327497071616,1010.820084
1654621328499034368,1010.812225
1654621329500943360,1010.808182
1654621330502923520,1010.799866
1654621331505223168,1010.796432
1654621332507214336,1010.796432
1654621333509048576,1010.795975
1654621334511365376,1010.797195
1654621335513000448,1010.797195
1654621336515331584,1010.797195
1654621337517113344,1010.79628
1654621338519088384,1010.794907
1654621339521061376,1010.792542
1654621340522777344,1010.792542
1654621341525090560,1010.792999
1654621342526649600,1010.793915
1654621343528793344,1010.793915
1654621344530743296,1010.79277
1654621345533184256,1010.792236
1654621346535408384,1010.788269
1654621347537344512,1010.78743
1654621348539444480,1010.7827
1654621349540733440,1010.7827
1654621350542758400,1010.78537
1654621351544539392,1010.790634
1654621352546595328,1010.790634
1654621353548326400,1010.793533
1654621354550098432,1010.793533
1654621355552089344,1010.790482
1654621356554140416,1010.788193
1654621357556265472,1010.788193
1654621358558014464,1010.789108
1654621359560174592,1010.792542
1654621360562158336,1010.799484
1654621361564487424,1010.801239
1654621362566263552,1010.802078
1654621363568251392,1010.802994
1654621364569786368,1010.802994
1654621365571690240,1010.802689
1654621366573798400,1010.802689
1654621367575263488,1010.803909
1654621368577390336,1010.803909
1654621369579053312,1010.803909
1654621370580839424,1010.803452
1654621371582831360,1010.801697
1654621372584485376,1010.801697
1654621373586321408,1010.80368
1654621374588530176,1010.805359
1654621375590231296,1010.807724
1654621376591941376,1010.809631
1654621377594199296,1010.812759
1654621378596347392,1010.812759
1654621379598169344,1010.812759
1654621380599971328,1010.812302
1654621381602156288,1010.808029
1654621382604010240,1010.80574
1654621383605426432,1010.803452
1654621384607333376,1010.802612
1654621385609225216,1010.802612
1654621386611327488,1010.814514
1654621387613063424,1010.822525
1654621388615296256,1010.829697
1654621389617736448,1010.836639
1654621390620394496,1010.836868
1654621391621665536,1010.841675
1654621392623765504,1010.841675
1654621393625747456,1010.840607
1654621394627745280,1010.839615
1654621395629488384,1010.838318
1654621396631328256,1010.836792
1654621397633420544,1010.832977
1654621398635122176,1010.829773
1654621399637088256,1010.826416
1654621400639130368,1010.820541
1654621401640908544,1010.817108
1654621402642618368,1010.813675
1654621403644730368,1010.811157
1654621404646521344,1010.807266
1654621405648259328,1010.80719
1654621406649901312,1010.807266
1654621407651915264,1010.80719
1654621408653689344,1010.806351
1654621409655741440,1010.806351
1654621410657380352,1010.80986
1654621411659003392,1010.810547
1654621412660820480,1010.810928
1654621413662990336,1010.812836
1654621414664872448,1010.812836
1654621415666485248,1010.814514
1654621416668430336,1010.814514
1654621417670472448,1010.815735
1654621418672445184,1010.816269
1654621419674218496,1010.816269
1654621420676603392,1010.811539
1654621421678445312,1010.809402
1654621422680620544,1010.809402
1654621423683605504,1010.810547
1654621424685424384,1010.811691
1654621425687137280,1010.816803
1654621426689235456,1010.817413
1654621427691268352,1010.817947
1654621428692419328,1010.818024
1654621429694673408,1010.822754
1654621430696533504,1010.823135
1654621431698865408,1010.829086
1654621432700138240,1010.829315
1654621433701812480,1010.830994
1654621434703884288,1010.83107
1654621435705656320,1010.83107
1654621436707605248,1010.83107
1654621437709852416,1010.831451
1654621438711343360,1010.831451
1654621439713221376,1010.829697
1654621440715242496,1010.828705
1654621441717479424,1010.82756
1654621442719196416,1010.826416
1654621443721243392,1010.821686
1654621444723169280,1010.820312
1654621445724835328,1010.818634
1654621446726707456,1010.814285
1654621447728911360,1010.808716
1654621448730793472,1010.804596
1654621449732399360,1010.801239
1654621450734623488,1010.801163
1654621451736316416,1010.800934
1654621452738465280,1010.800095
1654621453740195328,1010.799789
1654621454742295552,1010.799789
1654621455744156416,1010.794907
1654621456745850368,1010.791245
1654621457747745280,1010.789566
1654621458749568512,1010.788651
1654621459751795200,1010.788651
1654621460753233408,1010.793304
1654621461755161344,1010.793304
1654621462757165312,1010.791473
1654621463759000320,1010.790939
1654621464761116416,1010.787277
1654621465762865408,1010.786667
1654621466765019392,1010.783844
1654621467766538496,1010.781403
1654621468768433408,1010.781403
1654621469770282496,1010.78064
1654621470772849408,1010.777054
1654621471774329344,1010.776443
1654621472776082176,1010.777054
1654621473778354432,1010.77713
1654621474779975424,1010.77858
1654621475782422272,1010.781784
1654621476784217344,1010.787659
1654621477786006528,1010.787659
1654621478788102400,1010.785294
1654621479790178304,1010.782928
1654621480792291328,1010.782089
1654621481794296576,1010.778427
1654621482796316416,1010.778427
1654621483798108416,1010.780716
1654621484799945472,1010.784683
1654621485801976320,1010.785141
1654621486803684352,1010.787125
1654621487805544448,1010.790634
1654621488807214592,1010.797043
1654621489809388288,1010.798874
1654621490811629312,1010.805817
1654621491813571328,1010.814056
1654621492816386560,1010.81604
1654621493819032320,1010.81604
1654621494820747264,1010.81604
1654621495822616320,1010.815353
1654621496824334336,1010.810089
1654621497826239232,1010.80925
1654621498827961344,1010.807343
1654621499829959424,1010.807266
1654621500831744512,1010.803452
1654621501833769216,1010.802841
1654621502836199168,1010.802994
1654621503837459200,1010.802765
1654621504839348224,1010.794983
1654621505841198336,1010.793381
1654621506843123456,1010.79216
1654621507844954368,1010.789337
1654621508846619392,1010.789337
1654621509849238272,1010.800247
1654621510850704384,1010.800247
1654621511852663296,1010.800934
1654621512854345216,1010.802002
1654621513856202240,1010.80246
1654621514858385408,1010.804672
1654621515859882240,1010.804672
1654621516861828352,1010.805283
1654621517863819264,1010.807037
1654621518865982208,1010.809937
1654621519867867392,1010.817032
1654621520869514496,1010.819473
1654621521871566336,1010.819473
1654621522873437440,1010.817871
1654621523875255296,1010.817719
1654621524877391360,1010.817261
1654621525878786304,1010.815277
1654621526880721408,1010.813293
1654621527882969344,1010.811386
1654621528885024256,1010.807343
1654621529886771456,1010.80513
1654621530888627200,1010.799408
1654621531890659328,1010.793915
1654621532892763392,1010.793686
1654621533894181376,1010.793686
